date,industry,lprod,gva,labour
2021,C.29 and 30,105.3776,99.041,93.9868
1997,C.31 to 33,51.7487,75.7016,146.287
1998,C.31 to 33,51.8575,78.1,150.605
1999,C.31 to 33,59.643,85.2401,142.9173
2000,C.31 to 33,62.1374,86.3098,138.9014
2001,C.31 to 33,61.5611,82.4392,133.9144
2002,C.31 to 33,67.7077,84.9424,125.4546
2003,C.31 to 33,71.4057,84.9203,118.9266
2004,C.31 to 33,72.4161,83.5474,115.3714
2005,C.31 to 33,80.9039,86.8335,107.3293
2006,C.31 to 33,92.4704,97.4086,105.3403
2007,C.31 to 33,94.3692,98.8752,104.7749
2008,C.31 to 33,92.8374,94.5526,101.8474
2009,C.31 to 33,98.2631,94.3155,95.9826
2010,C.31 to 33,111.5302,101.3839,90.9027
2011,C.31 to 33,109.6452,97.5409,88.9605
2012,C.31 to 33,106.0959,100.1819,94.4259
2013,C.31 to 33,108.6242,101.7974,93.7152
2014,C.31 to 33,111.1202,104.7968,94.3094
2015,C.31 to 33,101.1724,96.5375,95.4187
2016,C.31 to 33,91.6747,93.709,102.219
2017,C.31 to 33,96.6934,98.0096,101.3612
2018,C.31 to 33,104.9865,102.4811,97.6136
2019,C.31 to 33,100.0,100.0,100.0
2020,C.31 to 33,114.2041,98.776,86.4908
2021,C.31 to 33,119.0717,114.2361,95.9389
1997,D E: 35 to 39,123.5171,92.3976,74.8055
1998,D E: 35 to 39,133.6917,96.6416,72.2869
1999,D E: 35 to 39,158.0847,104.3558,66.0126
2000,D E: 35 to 39,143.6952,98.5342,68.5716
2001,D E: 35 to 39,166.5943,115.454,69.3025
2002,D E: 35 to 39,158.0942,107.3203,67.8837
2003,D E: 35 to 39,177.5983,116.6492,65.6815
2004,D E: 35 to 39,162.8409,103.98,63.8538
2005,D E: 35 to 39,144.0902,95.4279,66.2279
2006,D E: 35 to 39,140.0939,97.1534,69.3488
2007,D E: 35 to 39,128.052,93.5958,73.0921
2008,D E: 35 to 39,117.6326,89.6678,76.227
2009,D E: 35 to 39,118.4095,91.1279,76.9599
2010,D E: 35 to 39,105.4881,86.5458,82.0431
2011,D E: 35 to 39,89.9105,79.7067,88.6511
2012,D E: 35 to 39,89.87,80.1289,89.161
2013,D E: 35 to 39,91.7248,84.2164,91.8142
2014,D E: 35 to 39,90.1582,82.628,91.6478
2015,D E: 35 to 39,103.9437,95.9974,92.3552
2016,D E: 35 to 39,103.4409,97.9867,94.7272
2017,D E: 35 to 39,93.3728,94.5935,101.3073
2018,D E: 35 to 39,88.9884,93.5021,105.0723
2019,D E: 35 to 39,100.0,100.0,100.0
2020,D E: 35 to 39,112.0932,107.022,95.4759
2021,D E: 35 to 39,112.5847,113.8556,101.1288
1997,G to T: 45 to 98,81.8075,60.7476,74.2568
1998,G to T: 45 to 98,83.1603,62.4427,75.0871
1999,G to T: 45 to 98,82.9247,63.9463,77.1137
2000,G to T: 45 to 98,85.9751,67.1093,78.0567
2001,G to T: 45 to 98,85.771,68.519,79.886
2002,G to T: 45 to 98,86.2964,69.5386,80.581
2003,G to T: 45 to 98,88.071,72.0922,81.8569
2004,G to T: 45 to 98,89.41,74.3599,83.1673
2005,G to T: 45 to 98,91.0977,77.3087,84.8635
2006,G to T: 45 to 98,92.113,79.0251,85.7914
2007,G to T: 45 to 98,94.5832,82.1055,86.8077
2008,G to T: 45 to 98,94.2771,82.6938,87.7135
2009,G to T: 45 to 98,93.5372,80.0309,85.5605
2010,G to T: 45 to 98,95.3416,82.2766,86.2967
2011,G to T: 45 to 98,96.6564,83.9808,86.8859
2012,G to T: 45 to 98,96.5091,85.9846,89.0948
2013,G to T: 45 to 98,95.978,87.2509,90.9071
2014,G to T: 45 to 98,96.4582,89.9851,93.2893
2015,G to T: 45 to 98,96.2477,91.4997,95.0669
2016,G to T: 45 to 98,97.5301,94.2192,96.6052
2017,G to T: 45 to 98,99.6205,96.8694,97.2384
2018,G to T: 45 to 98,100.3691,98.5088,98.1465
2019,G to T: 45 to 98,100.0,100.0,100.0
2020,G to T: 45 to 98,97.0982,87.5939,90.2117
2021,G to T: 45 to 98,97.3523,93.7384,96.2878
1997,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),79.4461,58.9941,74.2568
1998,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),80.9526,60.785,75.0871
1999,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),80.5499,62.1151,77.1137
2000,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),84.1477,65.6829,78.0567
2001,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),84.0609,67.1529,79.886
2002,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),84.8392,68.3643,80.581
2003,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),86.7202,70.9865,81.8569
2004,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),88.3365,73.4671,83.1673
2005,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),90.5761,76.8661,84.8635
2006,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),91.4537,78.4595,85.7914
2007,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),94.7298,82.2327,86.8077
2008,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),94.5703,82.951,87.7135
2009,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),93.2445,79.7805,85.5605
2010,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),95.2471,82.1951,86.2967
2011,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),96.9265,84.2154,86.8859
2012,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),96.5824,86.05,89.0948
2013,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),95.9247,87.2024,90.9071
2014,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),96.4926,90.0172,93.2893
2015,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),95.9603,91.2265,95.0669
2016,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),97.1494,93.8514,96.6052
2017,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),99.6233,96.8721,97.2384
2018,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),100.3304,98.4708,98.1465
2019,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),100.0,100.0,100.0
2020,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),95.2679,85.9427,90.2117
2021,G to T (excluding imputed rental): 45 to 98 (excluding 68.2),96.345,92.7685,96.2878
1997,G to J and L to T: 45 to 63 and 67 to 98,81.9089,60.0649,73.3314
1998,G to J and L to T: 45 to 63 and 67 to 98,83.268,61.7461,74.1534
1999,G to J and L to T: 45 to 63 and 67 to 98,83.3038,63.4353,76.1494
2000,G to J and L to T: 45 to 63 and 67 to 98,86.263,66.5715,77.1727
2001,G to J and L to T: 45 to 63 and 67 to 98,86.2642,68.1337,78.9826
2002,G to J and L to T: 45 to 63 and 67 to 98,86.3512,68.8343,79.7144
2003,G to J and L to T: 45 to 63 and 67 to 98,88.016,71.3623,81.0788
2004,G to J and L to T: 45 to 63 and 67 to 98,89.2887,73.7278,82.5724
2005,G to J and L to T: 45 to 63 and 67 to 98,89.9963,75.8295,84.2585
2006,G to J and L to T: 45 to 63 and 67 to 98,91.3994,77.9213,85.2536
2007,G to J and L to T: 45 to 63 and 67 to 98,91.7593,79.0568,86.1567
2008,G to J and L to T: 45 to 63 and 67 to 98,91.4217,79.5529,87.0176
2009,G to J and L to T: 45 to 63 and 67 to 98,90.9939,77.2823,84.9313
2010,G to J and L to T: 45 to 63 and 67 to 98,93.4462,80.1548,85.7764
2011,G to J and L to T: 45 to 63 and 67 to 98,95.4312,82.2938,86.2336
2012,G to J and L to T: 45 to 63 and 67 to 98,95.3235,84.3674,88.5064
2013,G to J and L to T: 45 to 63 and 67 to 98,95.3594,86.2821,90.481
2014,G to J and L to T: 45 to 63 and 67 to 98,96.1884,89.4077,92.9506
2015,G to J and L to T: 45 to 63 and 67 to 98,96.4726,91.5731,94.9214
2016,G to J and L to T: 45 to 63 and 67 to 98,97.3539,93.8898,96.4417
2017,G to J and L to T: 45 to 63 and 67 to 98,98.8642,96.1069,97.211
2018,G to J and L to T: 45 to 63 and 67 to 98,99.98,98.0449,98.0646
2019,G to J and L to T: 45 to 63 and 67 to 98,100.0,100.0,100.0
2020,G to J and L to T: 45 to 63 and 67 to 98,96.0182,86.144,89.7164
2021,G to J and L to T: 45 to 63 and 67 to 98,96.2773,92.3972,95.9699
1997,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),79.1404,58.0347,73.3314
1998,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),80.672,59.821,74.1534
1999,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),80.5664,61.3508,76.1494
2000,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),84.1401,64.9332,77.1727
2001,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),84.3102,66.5904,78.9826
2002,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),84.6122,67.4481,79.7144
2003,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),86.3948,70.0479,81.0788
2004,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),88.0005,72.6641,82.5724
2005,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),89.1679,75.1315,84.2585
2006,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),90.4925,77.1481,85.2536
2007,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),91.4042,78.7508,86.1567
2008,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),91.2176,79.3753,87.0176
2009,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),90.208,76.6148,84.9313
2010,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),92.9911,79.7644,85.7764
2011,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),95.4559,82.3151,86.2336
2012,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),95.1433,84.208,88.5064
2013,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),95.1441,86.0873,90.481
2014,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),96.1353,89.3583,92.9506
2015,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),96.1556,91.2722,94.9214
2016,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),96.8691,93.4222,96.4417
2017,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),98.748,95.994,97.211
2018,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),99.8636,97.9308,98.0646
2019,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),100.0,100.0,100.0
2020,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),93.6937,84.0586,89.7164
2021,G to J and L to T (excluding imputed rental): 45 to 63 and 67 to 98 (excluding 68.2),94.9245,91.099,95.9699
1997,"G I: 45 to 47, 55 and 56",95.5505,83.3509,87.2323
1998,"G I: 45 to 47, 55 and 56",92.9231,82.0287,88.2759
1999,"G I: 45 to 47, 55 and 56",90.8414,81.1768,89.361
2000,"G I: 45 to 47, 55 and 56",96.505,85.9063,89.0174
2001,"G I: 45 to 47, 55 and 56",93.292,84.3631,90.429
2002,"G I: 45 to 47, 55 and 56",93.5475,84.7122,90.5554
2003,"G I: 45 to 47, 55 and 56",92.8855,85.1848,91.7094
2004,"G I: 45 to 47, 55 and 56",93.8627,87.2501,92.955
2005,"G I: 45 to 47, 55 and 56",98.398,90.6924,92.1689
2006,"G I: 45 to 47, 55 and 56",102.4142,93.538,91.3331
2007,"G I: 45 to 47, 55 and 56",101.304,93.4583,92.2553
2008,"G I: 45 to 47, 55 and 56",98.6185,91.9393,93.2273
2009,"G I: 45 to 47, 55 and 56",92.6294,82.3045,88.8536
2010,"G I: 45 to 47, 55 and 56",100.6344,89.2245,88.662
2011,"G I: 45 to 47, 55 and 56",102.0523,90.6469,88.824
2012,"G I: 45 to 47, 55 and 56",100.1531,90.9204,90.7815
2013,"G I: 45 to 47, 55 and 56",98.1189,91.4049,93.1573
2014,"G I: 45 to 47, 55 and 56",100.6728,95.7643,95.1243
2015,"G I: 45 to 47, 55 and 56",99.0646,95.7882,96.6926
2016,"G I: 45 to 47, 55 and 56",99.9013,97.4782,97.5745
2017,"G I: 45 to 47, 55 and 56",101.7353,100.4584,98.7448
2018,"G I: 45 to 47, 55 and 56",100.9176,99.4988,98.5941
2019,"G I: 45 to 47, 55 and 56",100.0,100.0,100.0
2020,"G I: 45 to 47, 55 and 56",94.7442,76.6728,80.9261
2021,"G I: 45 to 47, 55 and 56",94.8866,83.2156,87.7001
1997,G to I: 45 to 56,95.687,82.0214,85.7185
1998,G to I: 45 to 56,94.905,82.6434,87.0802
1999,G to I: 45 to 56,93.8304,82.9624,88.4174
2000,G to I: 45 to 56,98.8487,87.1135,88.1281
2001,G to I: 45 to 56,95.3251,85.4485,89.639
2002,G to I: 45 to 56,94.113,84.6388,89.9332
2003,G to I: 45 to 56,94.432,85.7523,90.8086
2004,G to I: 45 to 56,96.5856,88.274,91.3945
2005,G to I: 45 to 56,99.9604,90.9212,90.9572
2006,G to I: 45 to 56,103.8433,93.9467,90.4697
2007,G to I: 45 to 56,103.8295,94.1639,90.691
2008,G to I: 45 to 56,102.0188,93.5219,91.6713
2009,G to I: 45 to 56,94.5656,83.4431,88.2383
2010,G to I: 45 to 56,102.7982,90.0625,87.611
2011,G to I: 45 to 56,104.9338,91.734,87.4208
2012,G to I: 45 to 56,102.841,92.0304,89.488
2013,G to I: 45 to 56,101.6936,92.879,91.3322
2014,G to I: 45 to 56,103.7757,96.5064,92.9952
2015,G to I: 45 to 56,99.9936,94.9988,95.005
2016,G to I: 45 to 56,99.9921,96.644,96.6517
2017,G to I: 45 to 56,101.8839,99.1952,97.361
2018,G to I: 45 to 56,101.4617,99.1932,97.7642
2019,G to I: 45 to 56,100.0,100.0,100.0
2020,G to I: 45 to 56,91.2553,75.1954,82.4011
2021,G to I: 45 to 56,92.4966,81.9776,88.6276
1997,J.58 to 60,55.7224,51.3985,92.2402
1998,J.58 to 60,59.3686,55.2307,93.0301
1999,J.58 to 60,66.1952,60.361,91.1863
2000,J.58 to 60,73.8932,66.7367,90.3151
2001,J.58 to 60,73.5447,68.9124,93.7015
2002,J.58 to 60,75.6358,69.5955,92.0138
2003,J.58 to 60,81.8486,75.2727,91.9658
2004,J.58 to 60,94.8562,82.3315,86.7961
2005,J.58 to 60,96.9993,86.0185,88.6795
2006,J.58 to 60,95.3863,85.5364,89.6736
2007,J.58 to 60,101.4312,90.8613,89.5793
2008,J.58 to 60,112.3659,97.0795,86.3959
2009,J.58 to 60,116.5222,99.6291,85.5023
2010,J.58 to 60,109.7961,97.438,88.7445
2011,J.58 to 60,108.3284,98.6834,91.0965
2012,J.58 to 60,110.0477,100.6088,91.4229
2013,J.58 to 60,119.6357,109.7197,91.7115
2014,J.58 to 60,111.654,105.6309,94.6056
2015,J.58 to 60,118.2252,109.4786,92.6018
2016,J.58 to 60,119.4153,110.6747,92.6805
2017,J.58 to 60,106.5048,103.0071,96.7159
2018,J.58 to 60,105.6159,101.57,96.1692
2019,J.58 to 60,100.0,100.0,100.0
2020,J.58 to 60,99.8169,84.6957,84.8511
2021,J.58 to 60,98.3676,94.6132,96.1834
1997,J.59 and 60,90.6866,53.587,59.0903
1998,J.59 and 60,83.7134,50.5339,60.3654
1999,J.59 and 60,94.7359,57.2275,60.4074
2000,J.59 and 60,104.6845,63.3968,60.5598
2001,J.59 and 60,98.2289,64.0423,65.197
2002,J.59 and 60,94.5283,62.2076,65.8084
2003,J.59 and 60,99.4146,65.9499,66.3383
2004,J.59 and 60,111.6432,72.0367,64.5241
2005,J.59 and 60,111.3791,76.5023,68.6864
2006,J.59 and 60,111.11,76.2936,68.6649
2007,J.59 and 60,113.3304,79.1185,69.8123
2008,J.59 and 60,129.9964,91.593,70.4582
2009,J.59 and 60,131.3176,91.5445,69.7123
2010,J.59 and 60,116.5933,88.6079,75.9974
2011,J.59 and 60,116.2423,91.627,78.8242
2012,J.59 and 60,124.7172,94.2724,75.5889
2013,J.59 and 60,121.6098,101.9707,83.8507
2014,J.59 and 60,113.8121,99.3059,87.2542
2015,J.59 and 60,129.9576,107.3731,82.6216
2016,J.59 and 60,128.8322,111.1494,86.2746
2017,J.59 and 60,106.6116,101.2911,95.0095
2018,J.59 and 60,103.5877,99.5389,96.0914
2019,J.59 and 60,100.0,100.0,100.0
2020,J.59 and 60,88.6847,75.6528,85.3054
2021,J.59 and 60,86.6437,85.8169,99.0458
1997,J.62 and 63,67.8977,33.2821,49.018
1998,J.62 and 63,76.6754,39.1017,50.9964
1999,J.62 and 63,75.713,40.5921,53.6131
2000,J.62 and 63,83.0154,46.3256,55.8036
2001,J.62 and 63,85.0594,49.357,58.0266
2002,J.62 and 63,91.082,52.5423,57.6868
2003,J.62 and 63,104.1048,61.7567,59.3217
2004,J.62 and 63,105.5951,62.8432,59.5134
2005,J.62 and 63,110.4224,69.7257,63.1446
2006,J.62 and 63,105.4017,69.8542,66.2742
2007,J.62 and 63,114.4942,78.2845,68.3742
2008,J.62 and 63,111.9532,77.6999,69.4039
2009,J.62 and 63,105.7688,72.7065,68.741
2010,J.62 and 63,109.902,74.932,68.1807
2011,J.62 and 63,106.1515,78.9131,74.3401
2012,J.62 and 63,108.4669,80.461,74.1802
2013,J.62 and 63,98.367,79.3795,80.6973
2014,J.62 and 63,96.8944,84.2393,86.9393
2015,J.62 and 63,95.5851,84.5232,88.4272
2016,J.62 and 63,97.1998,91.6558,94.2963
2017,J.62 and 63,92.937,91.9042,98.8887
2018,J.62 and 63,95.272,94.7718,99.4749
2019,J.62 and 63,100.0,100.0,100.0
2020,J.62 and 63,97.0206,101.9703,105.1017
2021,J.62 and 63,106.2095,106.4972,100.2709
1997,L (excluding imputed rental): 68 (excluding 68.2),108.1161,48.6975,45.0418
1998,L (excluding imputed rental): 68 (excluding 68.2),99.8864,45.3756,45.4272
1999,L (excluding imputed rental): 68 (excluding 68.2),90.427,44.1256,48.7969
2000,L (excluding imputed rental): 68 (excluding 68.2),85.4944,42.4513,49.6539
2001,L (excluding imputed rental): 68 (excluding 68.2),80.8655,42.559,52.6293
2002,L (excluding imputed rental): 68 (excluding 68.2),83.549,44.6233,53.4097
2003,L (excluding imputed rental): 68 (excluding 68.2),85.9445,48.1693,56.0471
2004,L (excluding imputed rental): 68 (excluding 68.2),78.9566,46.951,59.4644
2005,L (excluding imputed rental): 68 (excluding 68.2),76.0226,49.9297,65.6775
2006,L (excluding imputed rental): 68 (excluding 68.2),68.9979,51.1468,74.128
2007,L (excluding imputed rental): 68 (excluding 68.2),68.3918,53.1034,77.6459
2008,L (excluding imputed rental): 68 (excluding 68.2),72.7801,57.7412,79.3365
2009,L (excluding imputed rental): 68 (excluding 68.2),79.644,62.9108,78.99
2010,L (excluding imputed rental): 68 (excluding 68.2),83.2112,69.666,83.7219
2011,L (excluding imputed rental): 68 (excluding 68.2),96.704,77.9777,80.6355
2012,L (excluding imputed rental): 68 (excluding 68.2),102.5246,87.6141,85.4567
2013,L (excluding imputed rental): 68 (excluding 68.2),104.1466,91.5959,87.9489
2014,L (excluding imputed rental): 68 (excluding 68.2),104.9861,95.5066,90.9708
2015,L (excluding imputed rental): 68 (excluding 68.2),101.847,97.1948,95.4322
2016,L (excluding imputed rental): 68 (excluding 68.2),100.1634,96.5198,96.3623
2017,L (excluding imputed rental): 68 (excluding 68.2),100.366,97.248,96.8934
2018,L (excluding imputed rental): 68 (excluding 68.2),98.9938,97.3772,98.367
2019,L (excluding imputed rental): 68 (excluding 68.2),100.0,100.0,100.0
2020,L (excluding imputed rental): 68 (excluding 68.2),102.6293,99.9101,97.3504
2021,L (excluding imputed rental): 68 (excluding 68.2),92.4142,97.2619,105.2457
1997,M N: 69 to 82,97.2221,56.0329,57.6339
1998,M N: 69 to 82,96.5036,57.8062,59.9006
1999,M N: 69 to 82,94.7799,59.1815,62.4409
2000,M N: 69 to 82,94.1008,61.2741,65.1153
2001,M N: 69 to 82,94.1752,63.4314,67.3547
2002,M N: 69 to 82,95.9041,63.963,66.6947
2003,M N: 69 to 82,98.2626,66.82,68.0015
2004,M N: 69 to 82,99.9906,70.0502,70.0568
2005,M N: 69 to 82,97.6655,71.807,73.5234
2006,M N: 69 to 82,100.4338,75.9291,75.6012
2007,M N: 69 to 82,99.7303,78.4781,78.6903
2008,M N: 69 to 82,98.6694,78.6727,79.7336
2009,M N: 69 to 82,99.7211,74.7412,74.9503
2010,M N: 69 to 82,100.9093,77.0092,76.3152
2011,M N: 69 to 82,99.7924,77.9216,78.0836
2012,M N: 69 to 82,97.3114,80.2594,82.4769
2013,M N: 69 to 82,101.432,85.963,84.7494
2014,M N: 69 to 82,101.4563,90.4478,89.1495
2015,M N: 69 to 82,101.5623,95.2973,93.8313
2016,M N: 69 to 82,100.3501,97.0569,96.7183
2017,M N: 69 to 82,103.9372,99.9871,96.1995
2018,M N: 69 to 82,102.1496,100.3205,98.2094
2019,M N: 69 to 82,100.0,100.0,100.0
2020,M N: 69 to 82,100.6917,91.0707,90.4451
2021,M N: 69 to 82,103.2156,100.6217,97.4869
1997,M.69 to 71,92.0118,52.5241,57.0841
1998,M.69 to 71,95.4401,56.3858,59.0797
1999,M.69 to 71,95.0925,58.5032,61.5224
2000,M.69 to 71,96.6808,61.408,63.5162
2001,M.69 to 71,96.0574,62.768,65.3443
2002,M.69 to 71,97.7027,62.9946,64.4757
2003,M.69 to 71,100.3747,66.8632,66.6137
2004,M.69 to 71,104.5561,70.5204,67.4474
2005,M.69 to 71,100.4903,71.2967,70.9489
2006,M.69 to 71,105.1025,77.3876,73.6306
2007,M.69 to 71,104.3609,79.7815,76.4477
2008,M.69 to 71,107.0549,81.3072,75.9491
2009,M.69 to 71,108.169,78.7367,72.7905
2010,M.69 to 71,108.71,80.0689,73.6536
2011,M.69 to 71,107.5407,79.4751,73.9024
2012,M.69 to 71,104.8833,81.3212,77.5349
2013,M.69 to 71,108.159,88.6035,81.9197
2014,M.69 to 71,106.716,92.9761,87.1248
2015,M.69 to 71,104.1036,95.81,92.0333
2016,M.69 to 71,104.7553,99.0101,94.5156
2017,M.69 to 71,110.9432,101.4559,91.4485
2018,M.69 to 71,104.8941,100.8113,96.1077
2019,M.69 to 71,100.0,100.0,100.0
2020,M.69 to 71,92.9461,90.0095,96.8405
2021,M.69 to 71,96.575,97.0913,100.5346
1997,M.73 to 75,77.9431,50.6019,64.9216
1998,M.73 to 75,77.3788,52.5813,67.9531
1999,M.73 to 75,79.6094,56.0375,70.3905
2000,M.73 to 75,85.4215,61.9974,72.5782
2001,M.73 to 75,86.6166,64.7276,74.7288
2002,M.73 to 75,89.7409,66.2416,73.8143
2003,M.73 to 75,95.1586,72.6111,76.3054
2004,M.73 to 75,96.45,75.3816,78.1562
2005,M.73 to 75,94.5603,79.2349,83.793
2006,M.73 to 75,102.1012,86.5165,84.736
2007,M.73 to 75,96.9545,84.8256,87.4902
2008,M.73 to 75,89.0745,76.0486,85.3764
2009,M.73 to 75,93.5796,70.1818,74.9969
2010,M.73 to 75,91.8229,69.0804,75.2323
2011,M.73 to 75,94.383,72.5894,76.9094
2012,M.73 to 75,91.4751,76.2069,83.3089
2013,M.73 to 75,96.522,84.3789,87.4193
2014,M.73 to 75,90.577,84.3416,93.1159
2015,M.73 to 75,102.883,96.3204,93.6213
2016,M.73 to 75,98.1791,97.2636,99.0675
2017,M.73 to 75,101.0277,100.2854,99.2653
2018,M.73 to 75,104.348,101.3062,97.0849
2019,M.73 to 75,100.0,100.0,100.0
2020,M.73 to 75,112.5294,92.796,82.4638
2021,M.73 to 75,118.1992,109.6302,92.7504
1997,M.74 and 75,75.3378,50.5118,67.0471
1998,M.74 and 75,81.5108,57.8302,70.9479
1999,M.74 and 75,80.1866,58.8538,73.3961
2000,M.74 and 75,84.9226,63.6237,74.9196
2001,M.74 and 75,84.6232,64.4314,76.1392
2002,M.74 and 75,85.1713,65.2044,76.5567
2003,M.74 and 75,85.1608,66.4438,78.0216
2004,M.74 and 75,86.4026,69.9533,80.9621
2005,M.74 and 75,87.1551,74.6466,85.648
2006,M.74 and 75,90.2781,78.5948,87.0585
2007,M.74 and 75,88.2933,78.936,89.402
2008,M.74 and 75,88.3056,76.2551,86.3537
2009,M.74 and 75,96.79,71.9309,74.3165
2010,M.74 and 75,100.1941,71.5131,71.3746
2011,M.74 and 75,99.8416,72.8988,73.0145
2012,M.74 and 75,92.6451,72.0284,77.7466
2013,M.74 and 75,97.5,81.4706,83.5596
2014,M.74 and 75,93.2289,84.9941,91.1671
2015,M.74 and 75,96.527,85.8227,88.9105
2016,M.74 and 75,98.1054,94.3806,96.2033
2017,M.74 and 75,102.3437,97.9319,95.6892
2018,M.74 and 75,102.4749,97.1172,94.7717
2019,M.74 and 75,100.0,100.0,100.0
2020,M.74 and 75,108.8706,87.2641,80.154
2021,M.74 and 75,103.3613,94.5895,91.5135
1997,N.80 to 82,96.2395,52.9346,55.003
1998,N.80 to 82,93.2216,52.5451,56.3657
1999,N.80 to 82,86.517,50.7973,58.7136
2000,N.80 to 82,82.8029,50.7142,61.2468
2001,N.80 to 82,87.6835,55.6355,63.4504
2002,N.80 to 82,89.4544,57.1937,63.9362
2003,N.80 to 82,89.2076,57.0171,63.9151
2004,N.80 to 82,89.174,59.8816,67.1514
2005,N.80 to 82,86.2203,60.2945,69.9307
2006,N.80 to 82,87.2404,62.0501,71.1254
2007,N.80 to 82,86.8234,65.5119,75.4542
2008,N.80 to 82,86.807,68.1686,78.5289
2009,N.80 to 82,86.2462,65.4521,75.8899
2010,N.80 to 82,90.016,69.0698,76.7305
2011,N.80 to 82,92.5871,73.9547,79.8758
2012,N.80 to 82,92.2341,78.9072,85.551
2013,N.80 to 82,102.7582,86.841,84.5101
2014,N.80 to 82,99.2839,89.8535,90.5016
2015,N.80 to 82,96.157,91.1183,94.7599
2016,N.80 to 82,98.6752,96.2162,97.5079
2017,N.80 to 82,102.6461,97.9016,95.3779
2018,N.80 to 82,101.4367,99.4365,98.0281
2019,N.80 to 82,100.0,100.0,100.0
2020,N.80 to 82,105.7293,94.5749,89.45
2021,N.80 to 82,106.8832,103.7423,97.0614
1997,O to Q: 84 to 88,105.1385,79.0187,75.1567
1998,O to Q: 84 to 88,107.5663,80.1719,74.5325
1999,O to Q: 84 to 88,105.3745,80.9307,76.8029
2000,O to Q: 84 to 88,105.4235,81.8458,77.6353
2001,O to Q: 84 to 88,108.6143,85.6047,78.8153
2002,O to Q: 84 to 88,104.5211,84.862,81.1913
2003,O to Q: 84 to 88,102.7455,85.7472,83.4559
2004,O to Q: 84 to 88,101.9068,87.8281,86.1848
2005,O to Q: 84 to 88,100.8813,89.3493,88.5688
2006,O to Q: 84 to 88,99.4897,89.0748,89.5317
2007,O to Q: 84 to 88,99.9326,89.3477,89.4079
2008,O to Q: 84 to 88,98.8655,89.2914,90.316
2009,O to Q: 84 to 88,97.081,88.8529,91.5244
2010,O to Q: 84 to 88,95.1753,89.0468,93.5608
2011,O to Q: 84 to 88,97.793,90.8293,92.8791
2012,O to Q: 84 to 88,97.2099,92.0132,94.6541
